Freq (Hz)	SE_unstirred(dB)	SE_stirred(dB)	SE_tot	<SE point (dB)>	Stdev(SE point (dB))
200000000	32.862	33.711645	33.533	33.783	9.202
250000000	25.607	30.750720	30.508	29.133	11.220
300000000	33.538	33.272174	33.295	34.812	10.074
350000000	28.700	24.184965	24.912	27.428	10.288
400000000	26.690	23.713899	23.769	23.849	9.075
450000000	11.281	15.866674	15.772	18.109	10.348
500000000	21.860	19.334753	19.444	20.542	9.827
550000000	22.822	22.863854	22.863	22.464	7.969
600000000	15.461	22.276276	21.938	22.917	9.063
650000000	13.805	25.437601	24.990	25.187	7.241
700000000	7.311	24.673899	24.557	25.320	7.628
750000000	23.202	25.972669	25.946	27.311	8.206
800000000	22.526	27.329502	27.208	27.547	8.074
850000000	28.489	27.192162	27.199	27.646	8.631
900000000	32.451	27.038560	27.108	27.302	7.919
950000000	27.970	26.210830	26.226	25.932	8.435
1000000000	26.875	24.886638	24.907	25.181	8.507
1050000000	25.103	26.391270	26.383	26.055	7.657
1100000000	26.648	23.939377	23.956	24.275	6.378
1150000000	26.760	24.308273	24.411	24.931	8.802
1200000000	36.891	25.691046	25.745	25.581	7.687
1250000000	27.708	25.325144	25.411	25.463	8.325
1300000000	25.869	25.453072	25.460	25.058	7.190
1350000000	20.145	24.224655	24.169	23.731	10.311
1400000000	25.232	25.377433	25.377	25.910	7.622
1450000000	30.069	23.972609	24.014	23.700	6.883
1500000000	29.812	24.482399	24.543	23.946	9.273
1550000000	29.309	25.325740	25.383	25.403	7.424
1600000000	16.551	23.876856	23.792	23.917	7.916
1650000000	25.458	24.447602	24.474	24.408	8.016
1700000000	13.361	23.568272	23.501	22.724	7.470
1750000000	39.402	23.079006	23.163	23.863	7.479
1800000000	21.361	24.298176	24.191	24.093	7.464
1850000000	16.579	23.753322	23.717	23.379	7.259
1900000000	22.345	23.259250	23.246	23.121	7.835
1950000000	29.658	23.025995	23.111	23.187	8.589
2000000000	32.349	24.126547	24.144	24.606	7.574
2050000000	18.875	24.436758	24.397	24.174	7.434
2100000000	25.480	24.971443	24.985	25.963	8.745
2150000000	21.581	24.482367	24.414	23.529	7.333
2200000000	16.556	24.836908	24.605	24.859	7.635
2250000000	29.059	24.632868	24.713	24.599	8.944
2300000000	19.135	25.621205	25.344	24.726	6.285
2350000000	21.828	24.304767	24.281	24.265	7.505
2400000000	24.942	26.109619	26.050	27.349	8.230
2450000000	23.482	26.836435	26.800	26.833	9.046
2500000000	29.304	25.401379	25.490	26.365	7.287
2550000000	25.760	26.389673	26.370	26.033	6.897
2600000000	26.384	27.076526	27.069	27.382	7.945
2650000000	40.665	26.755670	26.791	26.777	7.308
2700000000	25.526	27.463869	27.448	27.284	7.776
2750000000	24.502	26.960428	26.885	26.898	6.904
2800000000	32.779	28.996033	29.046	29.508	8.030
2850000000	24.132	27.435503	27.427	27.385	7.435
2900000000	19.761	28.058122	27.994	28.092	7.723
2950000000	40.667	27.661691	27.897	28.798	7.412
3000000000	17.009	28.223260	27.937	28.252	8.099
3050000000	36.838	27.405290	27.514	27.648	8.676
3100000000	32.837	28.531429	28.584	29.017	8.173
3150000000	32.295	29.491483	29.508	29.291	6.957
3200000000	34.505	28.804574	28.818	28.261	6.924
3250000000	26.233	27.923215	27.900	27.627	7.682
3300000000	10.051	28.866890	28.645	28.702	7.118
3350000000	31.354	29.001759	29.051	28.246	7.259
3400000000	36.396	29.449813	29.590	29.949	7.656
3450000000	37.504	29.856523	29.951	30.361	7.391
3500000000	12.370	30.530614	30.407	29.977	7.343
3550000000	31.710	30.682910	30.687	29.734	8.576
3600000000	22.870	30.967094	30.931	31.394	7.702
3650000000	27.378	30.613701	30.504	30.212	7.083
3700000000	42.322	31.091423	31.147	31.439	7.680
3750000000	28.068	31.898731	31.848	31.527	7.714
3800000000	30.281	32.142768	32.131	31.967	6.884
3850000000	25.871	31.213210	31.185	30.299	8.391
3900000000	40.692	31.727629	31.842	30.912	7.573
3950000000	35.333	32.428241	32.440	32.693	6.910
4000000000	30.061	31.769620	31.762	32.601	7.531
4050000000	37.615	31.240049	31.444	31.419	7.377
4100000000	32.309	30.995395	31.018	30.747	7.019
4150000000	23.516	31.939045	31.834	31.843	7.886
4200000000	19.335	31.066311	30.973	31.334	7.696
4250000000	24.261	32.106625	32.022	31.593	7.886
4300000000	32.208	31.655215	31.663	30.909	9.096
4350000000	23.938	30.591269	30.424	30.520	9.302
4400000000	43.251	29.259271	29.435	29.490	7.625
4450000000	31.011	30.366548	30.374	29.765	7.291
4500000000	12.402	30.470806	30.212	29.756	7.497
4550000000	36.456	29.107546	29.202	28.878	8.300
4600000000	22.533	30.181806	30.174	29.769	6.939
4650000000	24.121	30.533232	30.427	29.464	8.135
4700000000	23.635	29.774898	29.599	29.857	8.039
4750000000	30.084	29.117302	29.140	29.558	7.777
4800000000	5.326	28.582273	28.465	28.009	7.474
4850000000	27.324	29.535590	29.414	29.935	6.849
4900000000	20.994	28.237600	28.157	28.516	7.776
4950000000	13.903	28.743515	28.523	28.278	7.552
5000000000	21.035	27.671869	27.610	27.878	7.672
5050000000	29.029	27.457751	27.511	27.374	8.202
5100000000	38.289	27.999599	28.068	27.587	8.245
5150000000	46.691	27.468554	27.495	27.923	8.671
5200000000	29.997	26.261448	26.499	26.477	7.631
5250000000	39.283	28.128993	28.178	28.744	8.933
5300000000	31.295	27.151399	27.186	27.251	8.234
5350000000	27.179	26.256626	26.271	26.113	7.542
5400000000	10.543	25.865145	25.686	25.665	8.157
5450000000	21.486	25.031407	25.021	25.489	8.877
5500000000	37.998	26.784078	26.840	27.068	7.831
5550000000	23.122	26.937096	26.908	26.258	6.178
5600000000	28.638	24.932288	24.959	24.814	7.127
5650000000	20.631	24.324004	24.236	23.806	8.447
5700000000	18.152	23.372655	23.274	22.643	9.948
5750000000	10.499	22.705183	22.381	22.414	7.382
5800000000	7.419	23.145955	22.772	23.709	7.487
5850000000	39.997	21.575280	21.858	21.874	8.522
5900000000	15.240	20.833192	20.656	20.297	6.588
5950000000	21.937	20.371695	20.392	19.800	8.167
6000000000	22.771	18.952114	19.106	18.891	6.916
6050000000	11.789	18.816299	18.517	17.643	7.586
6100000000	25.738	17.302033	17.359	17.157	7.308
6150000000	3.005	16.449602	16.226	16.009	8.069
6200000000	19.745	15.525626	15.574	15.361	6.667
6250000000	11.325	13.850496	13.669	13.633	7.341
6300000000	15.086	12.568269	12.631	12.959	7.899
6350000000	12.985	11.699678	11.717	11.222	8.258
6400000000	9.581	8.059813	8.083	7.892	7.867
6450000000	3.091	6.264892	6.220	6.073	8.174
6500000000	3.648	5.299320	5.277	4.905	7.723
6550000000	-2.270	2.919609	2.767	3.349	7.543
6600000000	18.166	0.591247	0.759	0.881	7.098
6650000000	-2.979	-0.054481	-0.090	0.121	8.241
6700000000	-1.934	-0.063889	-0.090	-1.199	8.901
6750000000	9.200	0.085047	0.158	0.131	8.214
6800000000	4.642	2.808984	2.840	2.024	7.601
6850000000	11.153	4.488079	4.649	5.092	7.784
6900000000	12.788	5.743230	6.035	6.209	7.380
6950000000	14.081	8.651798	8.820	8.660	7.394
7000000000	6.626	8.709691	8.692	8.660	7.990
7050000000	21.891	10.163520	10.169	9.966	8.368
7100000000	12.464	9.700908	9.753	9.970	8.051
7150000000	15.392	11.095973	11.287	10.566	8.046
7200000000	11.827	13.180324	13.167	13.383	8.435
7250000000	22.837	12.775864	12.868	13.556	7.364
7300000000	20.984	13.885682	13.962	13.279	7.525
7350000000	5.777	14.882104	14.476	14.802	7.332
7400000000	14.603	16.454789	16.364	17.217	7.211
7450000000	22.028	17.803384	17.994	17.982	7.373
7500000000	28.315	18.652402	18.905	19.197	7.585
7550000000	23.553	20.619453	20.664	20.424	7.712
7600000000	25.878	23.417053	23.441	23.494	6.935
7650000000	29.283	25.680700	25.704	25.129	6.408
7700000000	30.068	24.270246	24.315	24.342	7.959
7750000000	37.359	25.661186	25.920	25.876	6.774
7800000000	46.364	26.245278	26.317	25.566	8.340
7850000000	31.379	25.975761	26.019	25.864	7.055
7900000000	28.067	28.961087	28.949	28.721	8.427
7950000000	38.672	26.590564	27.184	26.988	6.993
8000000000	13.668	27.275659	27.266	27.473	8.058
8050000000	24.240	24.463456	24.457	23.516	6.910
8100000000	23.658	25.457641	25.404	25.149	7.495
8150000000	28.365	25.906094	25.921	25.961	6.755
8200000000	22.646	25.692007	25.668	26.523	7.112
8250000000	17.058	24.742999	24.577	25.165	7.755
8300000000	21.801	23.403488	23.356	23.325	7.752
8350000000	4.973	23.567163	23.432	23.677	8.548
8400000000	22.695	25.260637	25.232	24.613	8.840
8450000000	24.185	24.934816	24.874	24.479	8.834
8500000000	14.621	22.859511	22.792	23.199	6.658
8550000000	22.305	23.761369	23.750	22.789	7.550
8600000000	28.762	24.812392	24.842	25.730	8.759
8650000000	18.151	23.972170	23.719	23.425	6.802
8700000000	22.370	23.200288	23.179	22.898	8.150
8750000000	16.934	23.281168	23.172	23.176	7.118
8800000000	31.601	24.505931	24.544	24.033	8.770
8850000000	19.635	24.400025	24.191	24.140	7.956
8900000000	24.252	23.579112	23.583	23.773	6.561
8950000000	13.776	23.532191	23.481	23.224	9.142
9000000000	22.944	24.405825	24.348	23.184	7.661
9050000000	29.132	24.217011	24.265	24.708	8.086
9100000000	23.276	24.082576	24.070	25.156	7.645
9150000000	21.305	22.144311	22.135	21.833	8.536
9200000000	26.625	22.455546	22.500	23.768	7.697
9250000000	10.629	22.221703	21.889	22.262	7.981
9300000000	30.922	22.838794	22.960	23.386	8.163
9350000000	15.581	22.877773	22.702	22.010	7.820
9400000000	22.043	22.402217	22.401	22.131	8.330
9450000000	35.090	21.929112	22.067	21.869	8.378
9500000000	28.198	22.037136	22.121	22.284	8.547
9550000000	30.144	21.027037	21.206	21.173	7.503
9600000000	24.443	21.085442	21.136	21.830	7.951
9650000000	22.728	21.630154	21.641	22.310	8.032
9700000000	11.878	21.545741	21.507	21.837	6.607
9750000000	18.346	20.503662	20.447	20.235	8.199
9800000000	19.976	20.210573	20.206	19.637	8.023
9850000000	29.594	19.348131	19.382	19.548	7.837
9900000000	16.626	19.897176	19.836	19.464	8.637
9950000000	22.429	18.217330	18.283	18.333	7.883
10000000000	16.431	17.132904	17.118	16.811	7.990
10050000000	17.657	17.853237	17.851	18.010	6.937
10100000000	11.049	16.923213	16.917	15.966	7.534
10150000000	-0.759	16.375019	16.302	16.346	8.448
10200000000	12.311	14.438639	14.431	14.942	8.804
10250000000	12.422	11.499856	11.520	11.830	6.852
10300000000	18.075	10.556223	10.659	10.307	7.115
10350000000	1.227	9.077548	9.019	8.670	7.850
10400000000	-8.134	5.977240	5.834	6.526	7.539
10450000000	1.855	4.930298	4.868	4.194	7.991
10500000000	2.975	5.079603	5.046	4.850	7.095
10550000000	-0.517	5.093956	4.998	4.803	7.718
10600000000	1.518	6.216530	6.136	6.226	7.398
10650000000	18.774	9.432847	9.486	9.327	7.598
10700000000	-5.545	10.885674	10.781	10.776	7.739
10750000000	27.466	12.006487	12.331	12.341	6.975
10800000000	8.038	12.688874	12.477	13.090	8.578
10850000000	10.236	12.692988	12.652	12.226	7.936
10900000000	20.734	16.493024	16.539	15.487	6.978
10950000000	9.728	14.250499	14.144	13.756	8.596
11000000000	3.590	14.146203	14.037	14.572	7.601
11050000000	2.683	13.870064	13.542	14.538	7.991
11100000000	10.248	15.264831	15.206	15.034	7.827
11150000000	1.978	15.567625	15.491	14.842	8.790
11200000000	11.172	14.446372	14.386	13.999	8.804
11250000000	3.189	13.838693	13.383	13.696	8.648
11300000000	16.350	15.990915	15.992	16.092	7.047
11350000000	12.505	14.091472	14.077	13.813	8.450
11400000000	13.727	13.958750	13.946	14.289	8.300
11450000000	7.126	13.840291	13.714	12.282	8.717
11500000000	18.068	15.570929	15.710	16.022	8.263
11550000000	21.830	15.730480	15.788	15.539	8.046
11600000000	15.107	15.086557	15.087	15.705	8.183
11650000000	18.223	16.101104	16.144	16.662	8.122
11700000000	-8.044	16.911620	16.651	16.442	8.145
11750000000	1.532	17.606177	17.512	17.261	6.769
11800000000	7.903	17.852964	17.776	18.569	7.794
11850000000	15.491	16.860810	16.856	17.976	8.701
11900000000	23.509	17.946350	17.965	16.875	7.203
11950000000	13.847	18.922349	18.833	18.546	8.854
12000000000	18.109	20.104970	20.038	19.150	6.904
12050000000	17.063	18.986849	18.954	18.749	7.253
12100000000	18.075	19.379918	19.357	19.253	8.609
12150000000	11.972	22.034997	21.883	21.817	8.230
12200000000	29.126	22.634425	22.941	22.379	7.969
12250000000	22.909	20.993362	21.054	20.723	6.846
12300000000	16.579	21.140533	21.109	20.865	7.195
12350000000	19.221	20.303012	20.299	21.627	8.163
12400000000	30.338	22.419977	22.617	21.912	7.652
12450000000	22.970	23.270182	23.269	23.175	8.438
12500000000	20.075	21.602276	21.571	21.225	8.673
12550000000	25.463	22.278573	22.301	22.021	7.027
12600000000	20.612	20.976240	20.974	21.300	7.317
12650000000	16.688	22.168685	22.120	22.531	8.276
12700000000	33.776	22.013343	22.164	22.375	7.401
12750000000	15.879	20.661018	20.479	20.454	6.757
12800000000	36.319	19.676589	19.893	19.151	8.466
12850000000	17.535	20.958059	20.872	21.927	9.566
12900000000	-12.094	19.947418	19.747	19.817	7.229
12950000000	18.242	18.049288	18.053	17.725	7.511
13000000000	25.380	18.010674	18.205	18.605	8.113
13050000000	16.630	18.595452	18.530	18.093	7.460
13100000000	10.909	18.818672	18.522	18.748	7.211
13150000000	16.255	18.228855	18.200	18.841	7.668
13200000000	-6.578	17.782417	17.523	17.987	7.176
13250000000	22.722	15.232473	15.488	15.243	8.430
13300000000	31.266	16.387078	16.659	16.832	8.980
13350000000	9.273	16.356182	16.249	16.959	7.961
13400000000	6.430	14.826132	14.743	15.222	8.718
13450000000	5.088	14.065690	13.990	14.062	7.466
13500000000	20.095	12.956050	13.040	12.981	7.903
13550000000	10.818	12.707007	12.661	12.763	6.912
13600000000	6.486	11.747553	11.479	11.625	7.106
13650000000	20.688	12.133218	12.240	12.067	7.528
13700000000	15.684	15.181368	15.194	15.163	7.570
13750000000	15.156	15.900200	15.880	16.051	8.552
13800000000	21.207	16.661207	16.787	17.156	6.202
13850000000	19.537	16.778074	16.799	15.205	8.980
13900000000	18.227	17.606539	17.615	17.660	7.945
13950000000	24.532	18.045666	18.109	17.217	7.591
14000000000	-9.269	17.399945	17.335	17.347	7.072
14050000000	17.787	16.827340	16.838	17.051	7.922
14100000000	20.062	17.556287	17.569	17.565	6.977
14150000000	23.271	15.741856	15.946	15.248	7.639
14200000000	17.809	15.456274	15.483	15.643	7.765
14250000000	16.875	14.148458	14.217	14.534	8.381
14300000000	21.988	13.973303	14.147	13.966	7.864
14350000000	1.841	13.787268	13.154	12.704	7.762
14400000000	22.239	11.520786	11.793	11.891	7.026
14450000000	11.499	9.939557	9.948	10.774	6.918
14500000000	14.160	9.509181	9.527	9.758	7.040
14550000000	17.401	7.300321	7.326	7.309	7.776
14600000000	8.568	4.593945	4.623	5.258	6.870
14650000000	-3.741	2.778262	2.642	2.851	8.273
14700000000	-8.898	1.679889	1.268	0.385	7.743
14750000000	2.805	2.645199	2.646	1.928	8.080
14800000000	4.675	9.325019	9.287	9.081	7.231
14850000000	8.931	12.312816	12.003	11.822	7.299
14900000000	-2.033	14.360308	14.111	13.746	8.748
14950000000	17.776	16.876888	16.893	17.592	7.083
15000000000	17.233	17.333261	17.331	17.246	7.026
15050000000	18.495	15.656404	15.861	15.953	8.456
15100000000	4.982	17.244516	17.075	17.174	8.061
15150000000	16.887	19.522717	19.421	19.042	7.716
15200000000	14.593	22.394545	22.295	23.010	8.506
15250000000	24.026	22.341702	22.388	22.111	7.889
15300000000	19.423	20.548179	20.541	20.642	7.548
15350000000	21.747	20.531691	20.537	19.994	8.412
15400000000	22.023	19.452789	19.579	19.814	6.879
15450000000	28.061	18.503445	18.854	18.760	8.760
15500000000	-0.534	16.499629	16.010	16.544	7.605
15550000000	1.304	12.236133	11.878	11.530	8.257
15600000000	3.863	11.103667	10.792	10.624	8.155
15650000000	2.852	4.761588	4.698	5.350	8.107
15700000000	3.632	5.386932	5.346	5.049	6.664
15750000000	9.388	9.883703	9.876	9.918	7.466
15800000000	2.797	13.216399	13.098	13.125	7.315
15850000000	15.282	11.015907	11.195	11.972	7.579
15900000000	13.732	13.990688	13.980	14.468	9.134
15950000000	19.122	15.266678	15.323	14.868	6.706
16000000000	15.623	16.494448	16.464	16.266	7.642
16050000000	23.703	17.928434	18.032	17.815	7.994
16100000000	26.400	16.274970	16.310	16.403	6.928
16150000000	16.216	17.457153	17.444	17.158	6.764
16200000000	19.712	17.844886	17.870	18.463	7.917
16250000000	21.232	17.531775	17.642	17.477	8.194
16300000000	8.123	17.202443	17.167	16.984	7.685
16350000000	9.587	14.000140	13.892	13.512	8.345
16400000000	10.801	11.388274	11.385	11.834	8.848
16450000000	11.384	12.813126	12.795	12.533	7.029
16500000000	12.365	11.890520	11.892	11.761	9.578
16550000000	19.660	12.840751	13.048	12.998	8.134
16600000000	19.928	17.969096	18.050	18.268	6.894
16650000000	-12.926	19.875619	19.716	19.837	7.131
16700000000	20.229	20.732350	20.729	20.223	7.297
16750000000	6.788	23.095196	23.055	22.280	9.020
16800000000	20.042	26.311358	26.208	25.529	7.436
16850000000	22.006	23.427257	23.376	23.547	9.178
16900000000	19.589	19.074215	19.091	19.606	6.940
16950000000	22.894	15.553192	15.666	16.166	7.422
17000000000	10.900	13.719984	13.640	14.332	7.843
17050000000	23.883	20.439252	20.624	20.271	7.664
17100000000	34.850	22.427729	22.570	21.664	8.275
17150000000	19.371	20.510413	20.466	20.253	7.754
17200000000	28.037	20.760325	21.102	20.692	8.010
17250000000	26.939	18.321368	18.476	18.826	9.166
17300000000	25.054	10.436279	10.777	11.161	9.006
17350000000	20.528	13.010481	13.189	14.320	7.649
17400000000	23.773	19.197879	19.228	19.856	8.909
17450000000	19.752	23.322469	23.301	22.783	8.031
17500000000	22.516	22.240685	22.250	22.931	7.824
17550000000	20.296	24.261380	24.155	24.044	7.676
17600000000	26.210	25.548218	25.568	25.360	7.122
17650000000	31.992	28.849267	28.931	28.815	7.172
17700000000	10.668	28.332704	27.956	28.153	7.956
17750000000	18.123	27.584535	27.126	27.634	7.228
17800000000	27.579	28.601877	28.573	29.051	7.348
17850000000	26.794	30.551927	30.533	30.573	8.903
17900000000	32.477	29.908390	29.938	29.865	8.776
17950000000	30.162	28.990873	29.013	29.371	8.314
18000000000	29.839	29.870999	29.870	30.557	8.452
18050000000	31.701	31.190956	31.198	32.547	8.235
18100000000	20.830	30.738949	30.700	30.459	8.138
18150000000	33.967	30.211512	30.328	30.439	8.851
18200000000	24.774	29.710503	29.571	29.508	7.190
18250000000	25.605	31.895571	31.860	32.102	7.411
18300000000	26.555	31.110622	30.982	31.149	7.839
18350000000	29.393	30.236100	30.219	30.882	9.012
18400000000	34.182	30.171150	30.417	30.412	8.614
18450000000	25.364	29.720994	29.600	29.361	7.878
18500000000	29.474	30.513738	30.492	29.953	7.297
18550000000	36.703	28.487090	28.983	29.255	7.445
18600000000	25.095	28.325117	28.279	27.838	6.617
18650000000	28.026	29.066032	29.049	29.414	8.038
18700000000	27.733	29.182124	29.137	28.611	8.280
18750000000	48.540	27.089150	27.139	28.170	8.698
18800000000	24.170	25.977738	25.948	26.500	7.572
18850000000	20.935	25.944054	25.864	26.116	8.729
18900000000	26.630	26.973612	26.960	27.363	8.682
18950000000	8.937	24.792768	24.686	24.629	8.059
19000000000	24.532	22.705784	22.744	23.068	8.316
19050000000	32.847	21.443908	21.547	21.600	7.193
19100000000	18.639	18.439582	18.447	18.692	8.007
19150000000	18.123	14.279515	14.305	14.507	7.449
19200000000	16.140	12.583984	12.752	12.923	7.571
19250000000	26.028	10.972058	11.144	11.181	7.108
19300000000	6.939	10.236025	10.168	10.089	8.576
19350000000	1.375	14.827797	14.617	14.415	8.053
19400000000	26.329	18.657876	18.923	18.617	7.729
19450000000	15.521	19.575336	19.407	19.519	7.932
19500000000	17.219	19.735352	19.712	20.594	8.947
19550000000	27.283	20.602763	20.714	21.190	8.088
19600000000	27.325	21.017409	21.177	21.504	8.292
19650000000	31.332	20.816236	21.044	21.212	8.834
19700000000	18.060	19.900532	19.856	20.399	8.105
19750000000	18.643	17.626090	17.640	18.165	7.072
19800000000	15.599	18.398381	18.355	18.139	8.694
19850000000	14.334	18.166378	18.117	18.231	8.274
19900000000	9.369	18.103458	17.899	18.028	7.204
19950000000	18.101	17.056778	17.073	16.764	7.360
20000000000	19.838	16.355113	16.408	16.317	8.046
